Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_DIRECT	GO:0042645~mitochondrial nucleoid	3	6.122448979591836	0.005125588139865581	TFB2M, TFB1M, TEFM	47	48	20660	27.47340425531915	0.29491456122555115	0.0509477559088847	0.04645236568163017
GOTERM_CC_DIRECT	GO:0005829~cytosol	22	44.89795918367347	0.0056329739580585955	TRUB1, DIS3, DIMT1, WDR4, RTCB, BCDIN3D, PHAX, FTSJ1, OSGEP, EDC3, TRMT112, LSG1, UCK1, AGO3, TGS1, DGCR8, ADPRM, UTP14A, DCAF13, METTL18, ABCF1, MPHOSPH6	47	5629	20660	1.7180028953406186	0.31895379824877956	0.0509477559088847	0.04645236568163017
GOTERM_CC_DIRECT	GO:0031515~tRNA (m1A) methyltransferase complex	2	4.081632653061225	0.0066650347550763185	TRMT61A, TRMT61B	47	3	20660	293.04964539007096	0.3653867238766534	0.0509477559088847	0.04645236568163017
GOTERM_CC_DIRECT	GO:0005634~nucleus	23	46.93877551020408	0.006743085340881799	TRUB1, DIDO1, DDX46, DIS3, RPP30, WDR4, RTCB, DDX23, PHAX, PUS7, FTSJ1, OSGEP, SNRNP70, ALKBH1, TGS1, DGCR8, BUD13, POLK, HNRNPH3, TRMT61A, SUGP2, METTL18, MPHOSPH6	47	6106	20660	1.6557832895442919	0.36876858535683155	0.0509477559088847	0.04645236568163017
GOTERM_BP_DIRECT	GO:0006448~regulation of translational elongation	2	4.081632653061225	0.006920922771399575	ALKBH1, METTL18	46	3	19462	282.05797101449275	0.6295855004771358	0.10919678150430441	0.10304485015194922
GOTERM_MF_DIRECT	GO:0016429~tRNA (adenine-N1-)-methyltransferase activity	2	4.081632653061225	0.007569751707386401	TRMT61A, TRMT61B	49	3	18976	258.17687074829934	0.5178309875357905	0.12237765260274683	0.11102302504166721
GOTERM_BP_DIRECT	GO:0006391~transcription initiation from mitochondrial promoter	2	4.081632653061225	0.009217472361706728	TFB2M, TFB1M	46	4	19462	211.54347826086953	0.7339872144852102	0.13088810753623553	0.12351412964687015
GOTERM_MF_DIRECT	GO:0034246~mitochondrial RNA polymerase binding promoter specificity activity	2	4.081632653061225	0.010080511835345154	TFB2M, TFB1M	49	4	18976	193.6326530612245	0.6219163334178275	0.13968709257549713	0.12672643450148194
GOTERM_CC_DIRECT	GO:0032040~small-subunit processome	3	6.122448979591836	0.012138833018528339	DIMT1, UTP14A, DCAF13	47	75	20660	17.582978723404253	0.5641649811224454	0.0825440645259927	0.0752607647148757
GOTERM_BP_DIRECT	GO:0008380~RNA splicing	4	8.16326530612245	0.012922882608902776	DDX23, HNRNPH3, PUS7, SUGP2	46	212	19462	7.9827727645611155	0.8443299624201076	0.16682266640583582	0.15742420632663381
GOTERM_MF_DIRECT	GO:0003724~RNA helicase activity	3	6.122448979591836	0.015461042826570025	DDX46, DHX57, DDX23	49	75	18976	15.490612244897958	0.7759427932069104	0.18746514427216157	0.17007147109227028
GOTERM_CC_DIRECT	GO:0005655~nucleolar ribonuclease P complex	2	4.081632653061225	0.017676977895288423	RPP30, RPP38	47	8	20660	109.89361702127658	0.7026322085759162	0.10927586335269207	0.09963387540980748
GOTERM_BP_DIRECT	GO:1990481~mRNA pseudouridine synthesis	2	4.081632653061225	0.02062255232910679	TRUB1, PUS7	46	9	19462	94.01932367149757	0.9491999445089503	0.2380729632256135	0.22466040191712824
GOTERM_CC_DIRECT	GO:0000172~ribonuclease MRP complex	2	4.081632653061225	0.022048237465839355	RPP30, RPP38	47	10	20660	87.91489361702128	0.7804236839038992	0.12494001230642302	0.11391589357350335
GOTERM_MF_DIRECT	GO:0008175~tRNA methyltransferase activity	2	4.081632653061225	0.02254131367177693	BCDIN3D, FTSJ1	49	9	18976	86.05895691609977	0.8879408311182978	0.2186507426162362	0.198363560311637
GOTERM_MF_DIRECT	GO:0070883~pre-miRNA binding	2	4.081632653061225	0.02254131367177693	TRUB1, BCDIN3D	49	9	18976	86.05895691609977	0.8879408311182978	0.2186507426162362	0.198363560311637
GOTERM_BP_DIRECT	GO:2000234~positive regulation of rRNA processing	2	4.081632653061225	0.022888114717179088	TRMT112, DIMT1	46	10	19462	84.61739130434782	0.9635217228004009	0.2380729632256135	0.22466040191712824
GOTERM_CC_DIRECT	GO:0030681~multimeric ribonuclease P complex	2	4.081632653061225	0.024226725653518598	RPP30, RPP38	47	11	20660	79.92263056092843	0.8113197299317984	0.12672441111071267	0.11554284542447331
GOTERM_BP_DIRECT	GO:0006390~transcription from mitochondrial promoter	2	4.081632653061225	0.025148552453409877	TFB2M, TEFM	46	11	19462	76.92490118577074	0.9738062879442559	0.2380729632256135	0.22466040191712824
GOTERM_BP_DIRECT	GO:0072091~regulation of stem cell proliferation	2	4.081632653061225	0.025148552453409877	AGO3, DGCR8	46	11	19462	76.92490118577074	0.9738062879442559	0.2380729632256135	0.22466040191712824
GOTERM_MF_DIRECT	GO:0033204~ribonuclease P RNA binding	2	4.081632653061225	0.027482514993275725	RPP30, RPP38	49	11	18976	70.41187384044527	0.9311106389355273	0.2244805566842717	0.2036524637960403
GOTERM_BP_DIRECT	GO:0031054~pre-miRNA processing	2	4.081632653061225	0.031899230912224096	AGO3, BCDIN3D	46	14	19462	60.440993788819874	0.990302923650424	0.249311070356391	0.23526537625180557
GOTERM_BP_DIRECT	GO:0001682~tRNA 5'-leader removal	2	4.081632653061225	0.031899230912224096	RPP30, RPP38	46	14	19462	60.440993788819874	0.990302923650424	0.249311070356391	0.23526537625180557
GOTERM_BP_DIRECT	GO:0000460~maturation of 5.8S rRNA	2	4.081632653061225	0.031899230912224096	NSA2, MPHOSPH6	46	14	19462	60.440993788819874	0.990302923650424	0.249311070356391	0.23526537625180557
GOTERM_MF_DIRECT	GO:0004526~ribonuclease P activity	2	4.081632653061225	0.0323992556039155	RPP30, RPP38	49	13	18976	59.57927786499214	0.957651834175291	0.2244805566842717	0.2036524637960403
GOTERM_MF_DIRECT	GO:0009982~pseudouridine synthase activity	2	4.081632653061225	0.0323992556039155	TRUB1, PUS7	49	13	18976	59.57927786499214	0.957651834175291	0.2244805566842717	0.2036524637960403
GOTERM_MF_DIRECT	GO:0008171~O-methyltransferase activity	2	4.081632653061225	0.0323992556039155	BCDIN3D, FTSJ1	49	13	18976	59.57927786499214	0.957651834175291	0.2244805566842717	0.2036524637960403
GOTERM_BP_DIRECT	GO:0032259~methylation	3	6.122448979591836	0.033358523498390344	TRMU, METTL18, METTL17	46	124	19462	10.235974754558205	0.9921845156913436	0.249311070356391	0.23526537625180557
GOTERM_CC_DIRECT	GO:0000178~exosome (RNase complex)	2	4.081632653061225	0.03504815550184222	DIS3, MPHOSPH6	47	16	20660	54.94680851063829	0.9116139834316584	0.17023389815180504	0.15521326007958697
GOTERM_BP_DIRECT	GO:0080009~mRNA methylation	2	4.081632653061225	0.03860419387401697	TRMT61A, TRMT61B	46	17	19462	49.77493606138108	0.9964106324711752	0.27408977650552047	0.25864809895591373
GOTERM_CC_DIRECT	GO:0005739~mitochondrion	8	16.3265306122449	0.042182246332232304	TRUB1, TRMU, ALKBH1, TFB2M, TRMT2B, TRMT61B, METTL17, TEFM	47	1467	20660	2.3971341136202122	0.9466375180266519	0.19122618337278643	0.17435328483989354
GOTERM_CC_DIRECT	GO:0016604~nuclear body	4	8.16326530612245	0.045615447982605015	LSG1, DGCR8, POLK, SUGP2	47	359	20660	4.8977656611153915	0.9581985570192019	0.1938656539260713	0.17675986093259444
GOTERM_MF_DIRECT	GO:1904047~S-adenosyl-L-methionine binding	2	4.081632653061225	0.049416925797410714	FTSJ1, METTL17	49	20	18976	38.7265306122449	0.9922901238341428	0.30552694919847484	0.27717908793263696
GOTERM_MF_DIRECT	GO:0003676~nucleic acid binding	4	8.16326530612245	0.050396197805934	DDX46, SNRNP70, DHX57, DDX23	49	329	18976	4.708392779604242	0.9930164747749266	0.30552694919847484	0.27717908793263696
GOTERM_BP_DIRECT	GO:1903241~U2-type prespliceosome assembly	2	4.081632653061225	0.05407302106899272	DDX46, BUD13	46	24	19462	35.257246376811594	0.9996471106529532	0.36563661865699837	0.3450373725354774
GOTERM_CC_DIRECT	GO:0005686~U2 snRNP	2	4.081632653061225	0.0626374055845442	DDX46, BUD13	47	29	20660	30.315480557593542	0.9877052956856808	0.2505496223381768	0.22844230272010235
GOTERM_CC_DIRECT	GO:1990904~ribonucleoprotein complex	3	6.122448979591836	0.06875916282853475	PHAX, HNRNPH3, TEFM	47	193	20660	6.8327637526182325	0.9921256111676304	0.2597568373522424	0.2368371164093975
GOTERM_BP_DIRECT	GO:0001890~placenta development	2	4.081632653061225	0.08428407372712238	ALKBH1, RTCB	46	38	19462	22.267734553775743	0.9999965975655861	0.5440153849659717	0.5133666308833817
