Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_DIRECT	GO:0005655~nucleolar ribonuclease P complex	2	4.081632653061225	0.01843929960023395	RPP30, RPP38	49	8	20660	105.4081632653061	0.8415840076340776	0.12787010209957242	0.10978746139862279
GOTERM_BP_DIRECT	GO:0036261~7-methylguanosine cap hypermethylation	2	4.081632653061225	0.01916060600961116	TGS1, SNRPG	48	8	19462	101.36458333333333	0.9824627630695404	0.21211423574805174	0.19987687599335646
GOTERM_CC_DIRECT	GO:0071013~catalytic step 2 spliceosome	3	6.122448979591836	0.01937425789387461	SNW1, DDX23, SNRPG	49	92	20660	13.748890860692102	0.8558463412877183	0.12787010209957242	0.10978746139862279
GOTERM_BP_DIRECT	GO:0006397~mRNA processing	4	8.16326530612245	0.019724058979270175	TRUB1, PDE12, PUS7, LSM5	48	238	19462	6.814425770308123	0.9844473691259896	0.21211423574805174	0.19987687599335646
GOTERM_BP_DIRECT	GO:0006417~regulation of translation	3	6.122448979591836	0.02039559959115882	CNOT7, GEMIN5, METTL18	48	91	19462	13.366758241758243	0.9865227274941629	0.21211423574805174	0.19987687599335646
GOTERM_BP_DIRECT	GO:0002181~cytoplasmic translation	3	6.122448979591836	0.02039559959115882	RPL11, RPL26, FTSJ1	48	91	19462	13.366758241758243	0.9865227274941629	0.21211423574805174	0.19987687599335646
GOTERM_BP_DIRECT	GO:1990481~mRNA pseudouridine synthesis	2	4.081632653061225	0.02153027042385116	TRUB1, PUS7	48	9	19462	90.10185185185185	0.9894219532410197	0.21325220229338293	0.20094919062261082
GOTERM_MF_DIRECT	GO:0070883~pre-miRNA binding	2	4.081632653061225	0.02254131367177693	TRUB1, BCDIN3D	49	9	18976	86.05895691609977	0.9421502750682126	0.23668379355365776	0.21414247988188084
GOTERM_MF_DIRECT	GO:0008175~tRNA methyltransferase activity	2	4.081632653061225	0.02254131367177693	BCDIN3D, FTSJ1	49	9	18976	86.05895691609977	0.9421502750682126	0.23668379355365776	0.21414247988188084
GOTERM_CC_DIRECT	GO:0000172~ribonuclease MRP complex	2	4.081632653061225	0.022996853227129136	RPP30, RPP38	49	10	20660	84.3265306122449	0.9000689872049015	0.14229302934286153	0.12217078276912353
GOTERM_CC_DIRECT	GO:0030681~multimeric ribonuclease P complex	2	4.081632653061225	0.025267853278458742	RPP30, RPP38	49	11	20660	76.66048237476808	0.9206323271670228	0.14714808673925972	0.1263392663922937
GOTERM_BP_DIRECT	GO:0006390~transcription from mitochondrial promoter	2	4.081632653061225	0.02625280176621801	TFB2M, TEFM	48	11	19462	73.71969696969695	0.9961517772135807	0.24820830760787937	0.2338885975535786
GOTERM_MF_DIRECT	GO:0033204~ribonuclease P RNA binding	2	4.081632653061225	0.027482514993275725	RPP30, RPP38	49	11	18976	70.41187384044527	0.9692972492131431	0.24013565918196197	0.2172655964027275
GOTERM_BP_DIRECT	GO:0043928~exonucleolytic nuclear-transcribed mRNA catabolic process involved in deadenylation-dependent decay	2	4.081632653061225	0.030953022731097398	CNOT7, DIS3	48	13	19462	62.378205128205124	0.9986001879698886	0.27992298817688077	0.26377358501283
GOTERM_MF_DIRECT	GO:0004535~poly(A)-specific ribonuclease activity	2	4.081632653061225	0.0323992556039155	CNOT7, PDE12	49	13	18976	59.57927786499214	0.9837061308152227	0.24013565918196197	0.2172655964027275
GOTERM_MF_DIRECT	GO:0009982~pseudouridine synthase activity	2	4.081632653061225	0.0323992556039155	TRUB1, PUS7	49	13	18976	59.57927786499214	0.9837061308152227	0.24013565918196197	0.2172655964027275
GOTERM_MF_DIRECT	GO:0004526~ribonuclease P activity	2	4.081632653061225	0.0323992556039155	RPP30, RPP38	49	13	18976	59.57927786499214	0.9837061308152227	0.24013565918196197	0.2172655964027275
GOTERM_MF_DIRECT	GO:0008171~O-methyltransferase activity	2	4.081632653061225	0.0323992556039155	BCDIN3D, FTSJ1	49	13	18976	59.57927786499214	0.9837061308152227	0.24013565918196197	0.2172655964027275
GOTERM_BP_DIRECT	GO:0001682~tRNA 5'-leader removal	2	4.081632653061225	0.03329479906481033	RPP30, RPP38	48	14	19462	57.92261904761905	0.9991557763342483	0.2885549252283562	0.271907525695951
GOTERM_CC_DIRECT	GO:0030532~small nuclear ribonucleoprotein complex	2	4.081632653061225	0.03430027739011935	TGS1, SNRPG	49	15	20660	56.217687074829925	0.9684231678133747	0.18865152564565643	0.16197353212000803
GOTERM_MF_DIRECT	GO:0042974~retinoic acid receptor binding	2	4.081632653061225	0.03484849020543848	SNW1, NSD1	49	14	18976	55.32361516034985	0.988130380480519	0.24393943143806937	0.2207071046344437
GOTERM_BP_DIRECT	GO:0016571~histone methylation	2	4.081632653061225	0.03563103643807526	CARM1, NSD1	48	15	19462	54.06111111111111	0.999490863752669	0.2964502231647862	0.27934732567451004
GOTERM_BP_DIRECT	GO:0080009~mRNA methylation	2	4.081632653061225	0.0402869455425903	TRMT61A, TRMT61B	48	17	19462	47.70098039215686	0.9998148374793784	0.3222955643407224	0.30370158947491144
GOTERM_CC_DIRECT	GO:0034719~SMN-Sm protein complex	2	4.081632653061225	0.0410207616165991	SNRPG, GEMIN5	49	18	20660	46.848072562358276	0.984183467152309	0.21373975789701635	0.18351393354794335
GOTERM_MF_DIRECT	GO:1904047~S-adenosyl-L-methionine binding	2	4.081632653061225	0.049416925797410714	FTSJ1, METTL17	49	20	18976	38.7265306122449	0.9982267921764796	0.3174960461773842	0.2872583274938238
GOTERM_MF_DIRECT	GO:0003676~nucleic acid binding	4	8.16326530612245	0.050396197805934	CNOT7, DDX46, DHX57, DDX23	49	329	18976	4.708392779604242	0.9984411454066064	0.3174960461773842	0.2872583274938238
GOTERM_CC_DIRECT	GO:0005739~mitochondrion	8	16.3265306122449	0.05140788596009061	TRUB1, ILF3, PDE12, TFB2M, TRMT2B, TRMT61B, METTL17, TEFM	49	1467	20660	2.2992919049010196	0.9946188948337077	0.24304758099006185	0.20867721600156824
GOTERM_CC_DIRECT	GO:0001650~fibrillar center	3	6.122448979591836	0.05155554748274039	NOP58, DDX46, RPP38	49	157	20660	8.056674899259066	0.9947011922029886	0.24304758099006185	0.20867721600156824
GOTERM_BP_DIRECT	GO:1903241~U2-type prespliceosome assembly	2	4.081632653061225	0.056410024833177044	DDX46, SNRPG	48	24	19462	33.78819444444444	0.9999946332234865	0.43456611723336386	0.40949499508528525
GOTERM_CC_DIRECT	GO:0005682~U5 snRNP	2	4.081632653061225	0.05652430278962175	DDX23, SNRPG	49	25	20660	33.730612244897955	0.9968497787491921	0.2543593625532979	0.21838935168717494
GOTERM_CC_DIRECT	GO:0005686~U2 snRNP	2	4.081632653061225	0.06527299815475195	DDX46, SNRPG	49	29	20660	29.078114004222375	0.9987474529080383	0.2782218869261465	0.23887737766386316
GOTERM_MF_DIRECT	GO:0050681~androgen receptor binding	2	4.081632653061225	0.06614142565520062	SNW1, NSD1	49	27	18976	28.686318972033256	0.9998071858803319	0.3968485539312037	0.3590534535568034
GOTERM_CC_DIRECT	GO:0071007~U2-type catalytic step 2 spliceosome	2	4.081632653061225	0.06744773016391431	SNW1, SNRPG	49	30	20660	28.108843537414963	0.9990054075309659	0.2782218869261465	0.23887737766386316
GOTERM_BP_DIRECT	GO:0045070~positive regulation of viral genome replication	2	4.081632653061225	0.07001856870716071	CNOT7, PDE12	48	30	19462	27.030555555555555	0.9999997422943543	0.5201379389674796	0.49012998095012494
GOTERM_BP_DIRECT	GO:0042273~ribosomal large subunit biogenesis	2	4.081632653061225	0.07898401838028854	RPL11, RPL26	48	34	19462	23.85049019607843	0.999999965971897	0.5476225274366673	0.5160289200845518
GOTERM_BP_DIRECT	GO:0006402~mRNA catabolic process	2	4.081632653061225	0.07898401838028854	CNOT7, LSM5	48	34	19462	23.85049019607843	0.999999965971897	0.5476225274366673	0.5160289200845518
GOTERM_MF_DIRECT	GO:0003714~transcription corepressor activity	3	6.122448979591836	0.09409442156637364	SNW1, CNOT7, NSD1	49	204	18976	5.695078031212485	0.9999956811636453	0.5389044144255946	0.48758018448029977
