Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_DIRECT	GO:0016607~nuclear speck	41	15.83011583011583	1.2856996315741529E-23	RBM27, SF3B2, DDX46, PARN, PRPF8, DUSP11, EFTUD2, SART3, SNRNP70, PCBP1, CWC22, POLR2D, DHX15, NUP43, SNRPB2, SF3B1, RBM10, SF3A3, SRRM2, MBD4, CHTOP, RBM19, PRPF4B, THOC2, NOC3L, REXO4, PATL1, CDC40, PRPF4, SNRNP40, PRPF18, CNOT7, PSPC1, THRAP3, APEX1, PRPF3, CD2BP2, PRPF31, PPIG, SREK1, CDK13	254	432	20562	7.6830161854768155	2.7513972115686874E-21	5.502794423137374E-22	4.139952813668773E-22
GOTERM_CC_DIRECT	GO:0032040~small-subunit processome	18	6.94980694980695	7.805756431465031E-23	NOP56, UTP6, NOP14, WDR36, UTP3, KRR1, WDR3, UTP23, FCF1, IMP4, UTP18, WDR46, RRP9, PDCD11, MPHOSPH10, UTP20, UTP14A, DCAF13	254	39	20562	37.36281041792853	1.6704318763335167E-20	2.7840531272225274E-21	2.0945446424431165E-21
GOTERM_CC_DIRECT	GO:0005681~spliceosomal complex	25	9.652509652509652	4.0271790987861243E-22	SF3B2, SF3B3, DDX46, DHX8, HNRNPR, USP39, PRPF8, EFTUD2, SNRNP70, CWC22, DHX15, DHX16, DHX38, SNRPB2, SNRPD3, SF3B1, SF3A3, AQR, PRPF4, PRPF18, PRPF3, PRPF31, BUD13, SREK1, SNRNP200	254	124	20562	16.321120142240286	8.618163271402306E-20	1.2311661816289009E-20	9.262511927208085E-21
GOTERM_BP_DIRECT	GO:0008033~tRNA processing	17	6.563706563706563	9.012896138070808E-21	PUS3, POP5, TRUB2, PUS10, POP7, SSB, POP1, RPP30, ADAT1, ELP3, TRNT1, PUS7, MTO1, FARS2, THG1L, LSM6, DKC1	256	38	19308	33.741365131578945	6.0566662047835824E-18	1.2095306617291023E-18	1.0995733288446386E-18
GOTERM_CC_DIRECT	GO:0005634~nucleus	144	55.5984555984556	3.910132133542229E-20	PUS10, DBR1, POP7, POP4, RPP30, RTCA, RTCB, RRP1, GPATCH1, HNRNPR, PWP1, EFTUD2, CLP1, PAPOLG, ALKBH1, CWC22, PAPOLA, SNRPD3, PUS3, ABT1, SRRM2, AQR, PUS1, PRPF4B, PUS7, PRPF4, XRN1, DKC1, PSPC1, PRPF3, XRN2, GEMIN5, TFAM, CD2BP2, PPIG, SNRNP200, ZCCHC8, DDX6, DHX8, DHX9, CSTF3, ISG20L2, PRPF8, VCPIP1, PDCD11, ERI1, PCBP1, G3BP1, PCBP2, DHX38, RBM10, CHTOP, CPSF7, SETDB1, CPSF3, LSM1, LSM2, AIMP1, LSM7, LSM6, CNOT7, CNOT1, INTS5, INTS7, CDK13, RBM27, INTS12, SETD2, DDX46, DDX47, INTS10, NAT10, ADAR, USP39, DUSP11, SART3, METTL13, SNRNP70, DHX15, UBTF, DHX16, RIOK2, POLK, METTL18, UPF2, PRMT5, DIS3, DDX51, GNL2, UTP18, REXO4, TSN, WDR33, MRPL44, KIN, PRPF18, SLTM, POLR1A, NFX1, THRAP3, POLR1B, POLR1C, RBM23, TRUB1, SF3B2, SF3B3, USP10, DDX23, PARN, DDX20, NOL9, SCAF8, EXOSC5, EXOSC10, RBBP4, RBBP5, POLR2B, EXOSC9, POLR2D, EXOSC8, PMS2, SNRPB2, DCPS, EXOSC2, SF3B1, PMS1, EXOSC1, HNRNPA0, SF3A3, MBD4, SSB, YTHDF2, UTP3, DDX31, APEX2, ELP3, RRP1B, PUS7L, U2SURP, SNRNP40, MYBBP1A, APEX1, PRPF31, BUD13	254	5984	20562	1.948060970988252	8.367682765780371E-18	1.0459603457225464E-18	7.869140918753736E-19
GOTERM_MF_DIRECT	GO:0003676~nucleic acid binding	33	12.741312741312742	1.0378269338803916E-17	DDX6, POP7, SF3B3, DDX27, DDX46, DHX8, DDX47, TSEN15, DDX23, PARN, DDX20, TSEN2, DHX30, RNASEH1, PDCD11, NARS2, DHX37, DHX16, DHX38, ABT1, DDX18, CPSF7, DDX55, DDX56, DDX51, DDX52, REXO4, CNOT7, XRN1, SLTM, PSPC1, XRN2, SNRNP200	259	346	18869	6.948434396411275	3.4144506124664884E-15	1.1416096272684308E-15	1.05166462633213E-15
GOTERM_MF_DIRECT	GO:0009982~pseudouridine synthase activity	11	4.247104247104247	5.274316065612125E-17	RPUSD4, PUS3, TRUB1, TRUB2, PUS10, DKC1, RPUSD1, PUS1, RPUSD2, PUS7, PUS7L	259	13	18869	61.645084645084644	1.7352499855863893E-14	4.351310754130003E-15	4.008480209865215E-15
GOTERM_BP_DIRECT	GO:0000375~RNA splicing, via transesterification reactions	12	4.633204633204633	6.519728551593456E-15	SF3A3, PRPF4, SNRNP40, DBR1, SF3B3, SCAF11, PRPF3, DDX23, LSM1, MPHOSPH10, PRPF8, SF3B1	256	25	19308	36.2025	4.401812248033821E-12	7.065848623216711E-13	6.423498748378827E-13
GOTERM_BP_DIRECT	GO:1990481~mRNA pseudouridine synthesis	9	3.474903474903475	7.37122807191013E-15	RPUSD4, PUS3, TRUB1, TRUB2, DKC1, PUS1, RPUSD2, PUS7, PUS7L	256	9	19308	75.421875	4.924061158817494E-12	7.065848623216711E-13	6.423498748378827E-13
GOTERM_CC_DIRECT	GO:0046540~U4/U6 x U5 tri-snRNP complex	14	5.405405405405405	1.0585331985038445E-14	DDX23, USP39, PRPF8, LSM2, EFTUD2, PRPF4, SNRNP40, LSM7, PRPF18, LSM6, PRPF3, PRPF31, SNRPD3, SNRNP200	254	47	20562	24.113586865471603	2.2570834090629432E-12	2.5169567164424746E-13	1.893598277323544E-13
GOTERM_MF_DIRECT	GO:0005524~ATP binding	60	23.166023166023166	2.761816763476328E-13	SCYL3, MOCS3, DDX46, DDX47, RTCA, NAT10, YARS2, FARS2, THG1L, FLAD1, CLP1, DHX57, PAPOLG, NARS2, DHX15, PAPOLA, DHX16, RIOK2, SEPHS1, MTPAP, DDX18, AQR, MARS2, DDX55, DDX56, PRPF4B, DDX51, TRNT1, DDX52, QRSL1, SLTM, THRAP3, SNRNP200, GART, DDX6, AARS2, DDX27, DHX8, DHX9, DDX23, AK2, DDX20, NOLC1, DDX21, NOL9, DHX30, G3BP1, DHX37, PMS2, DHX38, PMS1, ABCF1, DDX31, HARS2, PAICS, WARS2, DHX29, ABCE1, CDK13, FARSB	259	1545	18869	2.8292536642051207	9.087752772529711E-11	1.8227990638943765E-11	1.6791845921936074E-11
GOTERM_BP_DIRECT	GO:0090503~RNA phosphodiester bond hydrolysis, exonucleolytic	12	4.633204633204633	7.714207685878056E-13	EXOSC5, CNOT7, XRN1, CNOT1, DIS3, CPSF3, XRN2, DIS3L, PARN, ISG20L2, DCPS, EXOSC1	256	36	19308	25.140625	5.183693474464235E-10	6.47029169653022E-11	5.882083360482018E-11
GOTERM_CC_DIRECT	GO:0005694~chromosome	23	8.880308880308881	1.0055779232289997E-12	DDX18, UTP6, SETD2, DDX27, SETDB1, KRR1, RBM19, RRP1, GTPBP10, DDX21, NOL8, PRPF4B, RRP1B, RPF2, PWP1, BYSL, RSL1D1, POLR1A, POLR1B, PES1, EXOSC8, MPHOSPH10, INTS7	254	256	20562	7.273099163385827	2.1518320458824292E-10	2.151936755710059E-11	1.6189804563986897E-11
GOTERM_BP_DIRECT	GO:0001522~pseudouridine synthesis	9	3.474903474903475	1.0083619562792695E-12	RPUSD4, PUS3, TRUB2, PUS10, DKC1, RPUSD1, PUS1, PUS7, PUS7L	256	13	19308	52.215144230769226	6.77655265235444E-10	7.517898585148776E-11	6.834453259226159E-11
GOTERM_MF_DIRECT	GO:0016887~ATPase activity	27	10.424710424710424	2.7610580524745605E-12	DDX6, DDX27, DDX46, DHX8, DDX47, DHX9, DDX23, DDX20, DDX21, DHX30, DHX57, G3BP1, DHX15, DHX37, DHX16, PMS2, DHX38, PMS1, DDX18, AQR, DDX55, DDX56, DDX31, DDX51, DDX52, DHX29, SNRNP200	259	351	18869	5.604098604098604	9.083734875403593E-10	1.5185819288610084E-10	1.398936079920444E-10
GOTERM_MF_DIRECT	GO:0003729~mRNA binding	23	8.880308880308881	3.5310718620986495E-12	SRRM2, DDX6, CHTOP, AQR, CPSF7, YTHDF2, SSB, DHX9, CSTF3, LSM1, CSTF2T, HNRNPR, THOC2, CDC40, TSN, EDC3, SCAF8, SNRNP70, PCBP1, G3BP1, PCBP2, SF3B1, HNRNPA0	259	246	18869	6.811485701729604	1.1617201645108821E-9	1.664648163560792E-10	1.5334940658256991E-10
GOTERM_CC_DIRECT	GO:0001650~fibrillar center	18	6.94980694980695	4.4725306809490415E-12	NOP56, DDX46, NOLC1, APEX2, IMP4, WDR33, DUSP11, PSPC1, DKC1, POLR1B, EXOSC8, POLR1C, GAR1, UBTF, POLR1E, CD2BP2, SNRPB2, RPP38	254	149	20562	9.779527559055119	9.571221593063228E-10	8.701105142937225E-11	6.546158542116325E-11
GOTERM_MF_DIRECT	GO:0000175~3'-5'-exoribonuclease activity	11	4.247104247104247	1.3471499647069236E-11	EXOSC5, EXOSC10, CNOT7, ERI1, DIS3, EXOSC9, XRN2, DIS3L, PARN, ISG20L2, EXOSC2	259	33	18869	24.284427284427284	4.432105793483743E-9	5.55699360441606E-10	5.119169865886309E-10
GOTERM_MF_DIRECT	GO:0000049~tRNA binding	14	5.405405405405405	2.5726936299228318E-11	PTCD1, AARS2, SSB, PUS1, NAT10, ELP3, TRNT1, YARS2, FARS2, THG1L, AIMP1, RPUSD4, CTU2, ALKBH1	259	75	18869	13.599279279279278	8.46417513855613E-9	9.433209976383716E-10	8.689987372183787E-10
GOTERM_CC_DIRECT	GO:0071007~U2-type catalytic step 2 spliceosome	10	3.861003861003861	6.403320231649979E-11	SRRM2, EFTUD2, SNRNP40, AQR, DHX8, CWC22, SNRPB2, SNRPD3, PRPF8, CDC40	254	30	20562	26.984251968503937	1.370310964698973E-8	1.1419254413109127E-9	8.591121310797054E-10
GOTERM_BP_DIRECT	GO:0042254~ribosome biogenesis	11	4.247104247104247	8.100660257747596E-11	NOP56, NOP14, GNL3L, MYBBP1A, PES1, ISG20L2, GTPBP10, DDX31, DHX37, GNL2, BYSL	256	40	19308	20.741015625	5.443646455827178E-8	5.435543032948637E-9	4.9414027572260335E-9
GOTERM_CC_DIRECT	GO:0000177~cytoplasmic exosome (RNase complex)	8	3.088803088803089	1.2532142152354973E-10	EXOSC5, EXOSC10, DIS3, EXOSC9, DIS3L, EXOSC8, EXOSC2, EXOSC1	254	14	20562	46.25871766029247	2.681878352728262E-8	2.0629834004645877E-9	1.5520576050224235E-9
GOTERM_CC_DIRECT	GO:0000178~exosome (RNase complex)	8	3.088803088803089	4.0904286316128137E-10	EXOSC5, EXOSC10, DIS3, EXOSC9, DIS3L, EXOSC8, EXOSC2, EXOSC1	254	16	20562	40.476377952755904	8.753517910520259E-8	6.252512336893872E-9	4.703992926354736E-9
GOTERM_BP_DIRECT	GO:0006378~mRNA polyadenylation	10	3.861003861003861	5.555354291594947E-10	SCAF8, FIP1L1, CLP1, CSTF3, CPSF3, PAPOLG, CPSF2, PAPOLA, MTPAP, WDR33	256	35	19308	21.549107142857142	3.733197161404078E-7	3.388766117872917E-8	3.080696470793561E-8
GOTERM_BP_DIRECT	GO:0006401~RNA catabolic process	10	3.861003861003861	9.565145157827149E-10	EXOSC5, RNASEH1, EXOSC10, DIS3, EXOSC9, XRN2, DIS3L, EXOSC8, EXOSC2, EXOSC1	256	37	19308	20.38429054054054	6.427775607331654E-7	5.3485103340850136E-8	4.862282121895468E-8
GOTERM_MF_DIRECT	GO:0003899~DNA-directed 5'-3' RNA polymerase activity	10	3.861003861003861	2.152705021546226E-9	CRCP, POLR3A, POLR2B, POLR1A, POLR3C, POLR3D, POLR1B, POLR2D, POLR1C, POLR1E	259	39	18869	18.680328680328678	7.082396996649365E-7	7.103926571102545E-8	6.544223265500526E-8
GOTERM_CC_DIRECT	GO:0000176~nuclear exosome (RNase complex)	7	2.7027027027027026	2.840647834733836E-9	EXOSC5, EXOSC10, DIS3, EXOSC9, EXOSC8, EXOSC2, EXOSC1	254	12	20562	47.22244094488189	6.078984513546715E-7	4.0526575775536064E-8	3.048962009280984E-8
GOTERM_BP_DIRECT	GO:0030490~maturation of SSU-rRNA	8	3.088803088803089	2.8409655427837878E-9	NOP14, LSM6, WDR3, MPHOSPH10, RIOK2, IMP4, DDX52, NOL11	256	19	19308	31.756578947368418	1.9091270460069865E-6	1.3616341994342298E-7	1.237849272212936E-7
GOTERM_BP_DIRECT	GO:0000956~nuclear-transcribed mRNA catabolic process	8	3.088803088803089	2.8409655427837878E-9	LSM7, EXOSC10, XRN1, THRAP3, EXOSC9, MRTO4, XRN2, LSM1	256	19	19308	31.756578947368418	1.9091270460069865E-6	1.3616341994342298E-7	1.237849272212936E-7
GOTERM_MF_DIRECT	GO:0030515~snoRNA binding	8	3.088803088803089	3.6079940102523397E-9	NOP56, UTP6, NOP14, WDR3, DDX21, IMP4, RRP9, BYSL	259	19	18869	30.6750660434871	1.1870293284976796E-6	1.0823982030757019E-7	9.971183446515557E-8
GOTERM_BP_DIRECT	GO:0043928~exonucleolytic nuclear-transcribed mRNA catabolic process involved in deadenylation-dependent decay	7	2.7027027027027026	7.946148925191496E-9	EXOSC5, CNOT7, DIS3, EXOSC9, EXOSC8, DCPS, EXOSC2	256	13	19308	40.61177884615384	5.3397978663216605E-6	3.3324162055021835E-7	3.029469277729258E-7
GOTERM_BP_DIRECT	GO:0001682~tRNA 5'-leader removal	7	2.7027027027027026	7.946148925191496E-9	POP5, SSB, POP7, POP1, POP4, RPP30, RPP38	256	13	19308	40.61177884615384	5.3397978663216605E-6	3.3324162055021835E-7	3.029469277729258E-7
GOTERM_BP_DIRECT	GO:0006396~RNA processing	28	10.81081081081081	1.011813721463017E-8	TRUB2, DHX8, FASTKD2, RTCA, DIS3L, DDX20, NOL9, ADAR, DUSP11, EXOSC5, SART3, EXOSC10, CLP1, EXOSC9, EXOSC8, EXOSC2, EXOSC1, SSB, DIS3, ADAT1, TRNT1, U2SURP, MRPL44, PRPF4, SNRNP40, DKC1, XRN2, MPHOSPH10	256	569	19308	3.711445518453427	6.799365128373758E-6	3.993688277068732E-7	3.63062570642612E-7
GOTERM_BP_DIRECT	GO:1903241~U2-type prespliceosome assembly	8	3.088803088803089	1.844339397261925E-8	SF3A3, SF3B2, SF3B3, DDX46, SNRPB2, BUD13, SNRPD3, SF3B1	256	24	19308	25.140625	1.2393884025851953E-5	6.875287419793065E-7	6.250261290720968E-7
GOTERM_BP_DIRECT	GO:0090502~RNA phosphodiester bond hydrolysis, endonucleolytic	11	4.247104247104247	3.081689033644654E-8	POP5, DBR1, RNASEH1, POP7, POP1, POP4, APEX1, RPP30, CPSF3, TSEN2, RPP38	256	71	19308	11.685079225352112	2.070873622084246E-5	1.0883228113555593E-6	9.893843739595994E-7
GOTERM_CC_DIRECT	GO:0000932~P-body	12	4.633204633204633	3.0829335733632363E-8	DDX6, YTHDF2, LSM6, CNOT7, XRN1, CNOT1, POLR2D, LSM1, DCPS, PATL1, EDC3, LSM2	254	97	20562	10.01477392645507	6.597456189139095E-6	4.1234236543733285E-7	3.1022019081967567E-7
GOTERM_CC_DIRECT	GO:0005686~U2 snRNP	8	3.088803088803089	4.8681544398383185E-8	SF3A3, SF3B2, SF3B3, DDX46, SNRPB2, BUD13, SNRPD3, SF3B1	254	29	20562	22.331794732554982	1.0417796479145203E-5	6.128147353678825E-7	4.610428616552761E-7
GOTERM_CC_DIRECT	GO:0030681~multimeric ribonuclease P complex	6	2.3166023166023164	6.496644174302012E-8	POP5, POP7, POP1, POP4, RPP30, RPP38	254	10	20562	48.571653543307086	1.3902722349135033E-5	6.951409266503152E-7	5.22979856031312E-7
GOTERM_CC_DIRECT	GO:0101019~nucleolar exosome (RNase complex)	6	2.3166023166023164	6.496644174302012E-8	EXOSC5, EXOSC10, EXOSC9, EXOSC8, EXOSC2, EXOSC1	254	10	20562	48.571653543307086	1.3902722349135033E-5	6.951409266503152E-7	5.22979856031312E-7
GOTERM_CC_DIRECT	GO:0000172~ribonuclease MRP complex	6	2.3166023166023164	6.496644174302012E-8	POP5, POP7, POP1, POP4, RPP30, RPP38	254	10	20562	48.571653543307086	1.3902722349135033E-5	6.951409266503152E-7	5.22979856031312E-7
GOTERM_MF_DIRECT	GO:0033204~ribonuclease P RNA binding	6	2.3166023166023164	1.0956215654431783E-7	POP5, POP7, POP1, POP4, RPP30, RPP38	259	10	18869	43.71196911196911	3.604530183842769E-5	3.0129593049687405E-6	2.7755746324560515E-6
GOTERM_CC_DIRECT	GO:0005622~intracellular	9	3.474903474903475	3.00169993421354E-7	DHX30, DHX8, DHX9, DHX57, DHX15, DHX37, DHX16, DHX38, DHX29	254	54	20562	13.492125984251969	6.423432511948324E-5	3.0588751710557025E-6	2.3013032828970474E-6
